"replicate","seed","analysis","scope","component","region","quantity","trait1","trait2","estimate","truth","lower","upper","interval_kind","uncertainty_reason"
9,20262900,"hess_cov","region","region","region008","cov","A","B",-0.00377156576532135,0.000297743255941482,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region009","cov","A","B",0.00632419701532943,0.00018753958372581,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region010","cov","A","B",0.00719685984468725,0.000219098444521556,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region011","cov","A","B",0.000756218785584385,0.000159375038547681,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region012","cov","A","B",-0.00271901245723388,-0.000273099063538565,-0.0100786369042619,0.0046406119897941,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region013","cov","A","B",-0.00347602299551532,0.000611180306914607,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region014","cov","A","B",-0.00374221813338378,0.00136414291474782,-0.0111589236420643,0.00367448737529673,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region015","cov","A","B",-0.00123960235988573,0.00116744492991079,-0.00986151619803529,0.00738231147826383,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region016","cov","A","B",0.00612098245837356,0.000986550030539101,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region017","cov","A","B",0.00620566278701577,0.00150860227955391,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region018","cov","A","B",0.00330730976604512,0.00329462204264565,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region019","cov","A","B",0.00154357397083533,0.00218168724459295,-0.00580396349107005,0.00889111143274071,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region020","cov","A","B",0.00165556208563476,-0.000872584958644186,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region001","cov","A","C",0.0450402184299731,0.0472400884937194,0.0323244557776085,0.0577559810823378,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region002","cov","A","C",0.00404913846237932,7.17743158939733e-37,-0.00704273199018692,0.0151410089149456,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region003","cov","A","C",0.000702302276325116,0.00287424836329209,-0.00729352425965226,0.00869812881230249,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region004","cov","A","C",0.00366370976556606,0.000753538896820232,-0.00493426835563163,0.0122616878867637,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region005","cov","A","C",0.000740559541516817,0.00336767702248401,-0.00596572763601951,0.00744684671905314,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region006","cov","A","C",-0.00275114387877588,0.00107012726474224,-0.0102207864860193,0.00471849872846757,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region007","cov","A","C",0.000262875846277306,0.000551570452616311,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region008","cov","A","C",0.00195461914377781,0.000370055691595205,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region009","cov","A","C",-0.00275446149703416,0.000373207329259702,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region010","cov","A","C",-0.00337147943821258,0.000133064443060144,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region011","cov","A","C",0.00336403204511909,0.000323678588589691,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region012","cov","A","C",0.000377597841258624,-0.00015395324242652,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region013","cov","A","C",-0.00189759426657093,0.000899530489593864,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region014","cov","A","C",0.00182720133319406,0.00067497440032201,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region015","cov","A","C",-0.00370146732160601,0.00150862324840664,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region016","cov","A","C",-0.00136021909040997,0.00141343444226203,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region017","cov","A","C",0.00734358092300951,0.00112269740571703,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region018","cov","A","C",-0.000885146671623385,0.00264232816046725,-0.00924809691078269,0.00747780356753592,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region019","cov","A","C",0.00398017337416076,0.00210258727316889,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region020","cov","A","C",0.00121066371205394,0.000179264529640968,-0.00604672826208752,0.0084680556861954,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region001","cov","B","C",0.0626291640130744,0.0547268677032847,0.0487521741498383,0.0765061538763104,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region002","cov","B","C",0.0481336969777119,0.0547268677032847,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region003","cov","B","C",0.00375675737913214,0.00221477598044603,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region004","cov","B","C",0.00772273456921411,0.00143523441677303,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region005","cov","B","C",-0.00181877608208379,0.00253887555688705,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region006","cov","B","C",-0.000273503056306194,0.00123530188969519,-0.00766982384287772,0.00712281773026533,"normal_approximation:conditional_gaussian_plugin_delta",""
9,20262900,"hess_cov","region","region","region007","cov","B","C",-0.00440261669635484,0.00118538009037231,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region008","cov","B","C",0.000108097372843161,0.00091519763359865,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region009","cov","B","C",-0.000585138934262285,0.00121868023654756,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region010","cov","B","C",-0.00401533657996844,0.000251027284829396,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region011","cov","B","C",0.00128088514410818,0.000204858399958827,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region012","cov","B","C",0.000819515134068393,0.0004985706522741,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region013","cov","B","C",-0.00301947878743064,0.00068240357785399,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region014","cov","B","C",-0.00235718057179182,0.000819192856156227,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region015","cov","B","C",0.0051943055651907,0.000746903305604023,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region016","cov","B","C",-0.000571007877623072,0.00154496335677259,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region017","cov","B","C",0.000478898767888376,0.00192169553517393,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region018","cov","B","C",0.0013821651448782,0.00350966914173927,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region019","cov","B","C",-0.00267277509475574,0.00212366229522655,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"hess_cov","region","region","region020","cov","B","C",0.00382164236822687,-1.44026972279238e-06,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
9,20262900,"supergnova_cov","region","region","region001","cov","A","B",0.040815039788186,0.0496687015837664,0.0220644756927135,0.0595656038836584,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region002","cov","A","B",0.00251040857315855,7.54642336876803e-37,-0.0117358864719453,0.0167567036182624,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region003","cov","A","B",-0.00052628711809619,0.00250099143909313,-0.00721852567651689,0.00616595144032451,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region004","cov","A","B",-0.00328907074132474,0.00100606688805025,-0.0118732620457333,0.00529512056308379,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region005","cov","A","B",0.00277218069452171,0.002359673154242,-0.00314787338656151,0.00869223477560494,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region006","cov","A","B",0.00252458903027784,0.000618614635944075,-0.00354298970983231,0.00859216777038798,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region007","cov","A","B",0.00172177064211337,0.000855396998480558,-0.00399819732993445,0.0074417386141612,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region008","cov","A","B",-0.00323390031287401,0.000297743255941482,-0.0108237387152964,0.00435593808954839,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region009","cov","A","B",0.00737013765428158,0.00018753958372581,0.00031474774207422,0.0144255275664889,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region010","cov","A","B",0.00636878092759527,0.000219098444521556,-0.000314413959054614,0.0130519758142452,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region011","cov","A","B",0.000502473662569222,0.000159375038547681,-0.00497107620805427,0.00597602353319271,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region012","cov","A","B",-0.00205937690079574,-0.000273099063538565,-0.00830856446838782,0.00418981066679635,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region013","cov","A","B",-0.00211865766657849,0.000611180306914607,-0.00772016957994402,0.00348285424678704,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region014","cov","A","B",-0.00270650378732413,0.00136414291474782,-0.00959568569274344,0.00418267811809517,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region015","cov","A","B",-0.000957198633780864,0.00116744492991079,-0.0099240557463317,0.00800965847876998,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region016","cov","A","B",0.00231715769080157,0.000986550030539101,-0.00475254189469059,0.00938685727629374,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region017","cov","A","B",0.00654075248008092,0.00150860227955391,0.00134623872126019,0.0117352662389016,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region018","cov","A","B",0.00259009743283162,0.00329462204264565,-0.00361712591499224,0.00879732078065548,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region019","cov","A","B",-0.00149151284983716,0.00218168724459295,-0.00849192961129157,0.00550890391161726,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region020","cov","A","B",0.00351907791678108,-0.000872584958644186,-0.00225862347824787,0.00929677931181002,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region001","cov","A","C",0.0447176378834948,0.0472400884937194,0.0298805799003898,0.0595546958665998,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region002","cov","A","C",0.00139358530441484,7.17743158939733e-37,-0.0102656030994551,0.0130527737082848,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region003","cov","A","C",-2.66533177642909e-05,0.00287424836329209,-0.00820076230340718,0.0081474556678786,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region004","cov","A","C",0.00308533193885256,0.000753538896820232,-0.00486993460874147,0.0110405984864466,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region005","cov","A","C",0.00111677752470382,0.00336767702248401,-0.00486838611430219,0.00710194116370982,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region006","cov","A","C",-0.00381747449470018,0.00107012726474224,-0.0114365125656142,0.00380156357621387,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region007","cov","A","C",0.0011052690276999,0.000551570452616311,-0.00455748110252892,0.00676801915792873,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region008","cov","A","C",0.00156961776888546,0.000370055691595205,-0.00298930379233147,0.00612853933010239,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region009","cov","A","C",-0.0034649889893729,0.000373207329259702,-0.00959335284553558,0.00266337486678978,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region010","cov","A","C",-0.000798307323464655,0.000133064443060144,-0.00643405196205419,0.00483743731512488,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region011","cov","A","C",0.00440138231360431,0.000323678588589691,-0.0011161556766208,0.00991892030382942,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region012","cov","A","C",0.00176243034379628,-0.00015395324242652,-0.00401705720054435,0.00754191788813691,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region013","cov","A","C",-0.00207398530134202,0.000899530489593864,-0.00838742385161101,0.00423945324892696,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region014","cov","A","C",0.000295637706715454,0.00067497440032201,-0.00716673845702094,0.00775801387045184,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region015","cov","A","C",-0.00261427012018901,0.00150862324840664,-0.0103679162546876,0.00513937601430963,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region016","cov","A","C",0.000757557840630952,0.00141343444226203,-0.004616179597444,0.00613129527870591,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region017","cov","A","C",0.0060548452270734,0.00112269740571703,-0.000221574778051569,0.0123312652321984,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region018","cov","A","C",-0.00143293939971724,0.00264232816046725,-0.00972005055189097,0.0068541717524565,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region019","cov","A","C",0.00275357286812044,0.00210258727316889,-0.00310857312662089,0.00861571886286178,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region020","cov","A","C",0.0024090826991321,0.000179264529640968,-0.00354368026792,0.0083618456661842,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region001","cov","B","C",0.0578121191421097,0.0547268677032847,0.0368574324640191,0.0787668058202002,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region002","cov","B","C",0.0382924386989372,0.0547268677032847,0.0217411466817531,0.0548437307161213,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region003","cov","B","C",0.00794122789905187,0.00221477598044603,0.000639083681531216,0.0152433721165725,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region004","cov","B","C",0.00778674633184239,0.00143523441677303,0.00105196889727063,0.0145215237664142,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region005","cov","B","C",-0.000601990582915929,0.00253887555688705,-0.00773314917966641,0.00652916801383455,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region006","cov","B","C",0.000575971783081489,0.00123530188969519,-0.00553616484723823,0.00668810841340121,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region007","cov","B","C",-0.00356234080933738,0.00118538009037231,-0.00888123439374354,0.00175655277506878,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region008","cov","B","C",0.000412535828011498,0.00091519763359865,-0.00419956626795534,0.00502463792397833,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region009","cov","B","C",-0.000864278430231652,0.00121868023654756,-0.00605310312208635,0.00432454626162304,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region010","cov","B","C",-0.00258501255322237,0.000251027284829396,-0.00849629016601017,0.00332626505956542,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region011","cov","B","C",0.00234075402855142,0.000204858399958827,-0.00451165053593143,0.00919315859303427,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region012","cov","B","C",0.000385931612777013,0.0004985706522741,-0.00543621963526859,0.00620808286082261,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region013","cov","B","C",-0.002358175830977,0.00068240357785399,-0.00850810481955076,0.00379175315759676,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region014","cov","B","C",-0.000388211545876724,0.000819192856156227,-0.00674239590770337,0.00596597281594992,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region015","cov","B","C",0.00638016429100462,0.000746903305604023,0.000562569648526056,0.0121977589334832,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region016","cov","B","C",0.000607548490346432,0.00154496335677259,-0.00595003376619046,0.00716513074688332,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region017","cov","B","C",-0.000171318402306258,0.00192169553517393,-0.00682422992693186,0.00648159312231935,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region018","cov","B","C",0.00175426378253935,0.00350966914173927,-0.0062089813250328,0.0097175088901115,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region019","cov","B","C",-0.00348584780296429,0.00212366229522655,-0.0108246391338809,0.00385294352795231,"normal_approximation:spectral_wls",""
9,20262900,"supergnova_cov","region","region","region020","cov","B","C",0.00309245904809157,-1.44026972279238e-06,-0.00230807678055065,0.00849299487673379,"normal_approximation:spectral_wls",""
9,20262900,"lava_cov","region","region","region001","cov","A","B",0.0466249125492798,0.0496687015837664,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region001","cov","A","C",0.0428301285254711,0.0472400884937194,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region001","cov","B","C",0.0592610545514816,0.0547268677032847,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region002","cov","A","B",0.0074163157432576,7.54642336876803e-37,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region002","cov","A","C",0.00392841256397564,7.17743158939733e-37,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region002","cov","B","C",0.0458901702142036,0.0547268677032847,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region003","cov","A","B",0.000586752627217495,0.00250099143909313,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region003","cov","A","C",0.000697671187464676,0.00287424836329209,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region003","cov","B","C",0.00375517511908289,0.00221477598044603,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region004","cov","A","B",-0.00346145231390754,0.00100606688805025,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region004","cov","A","C",0.0036659498570344,0.000753538896820232,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region004","cov","B","C",0.0077060326136068,0.00143523441677303,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region005","cov","A","B",0.00326054508490254,0.002359673154242,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region005","cov","A","C",0.000736911385291711,0.00336767702248401,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region005","cov","B","C",-0.00181345720758368,0.00253887555688705,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region006","cov","A","B",0.000673536804860083,0.000618614635944075,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region006","cov","A","C",-0.00275129960104046,0.00107012726474224,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region006","cov","B","C",-0.000274905741609933,0.00123530188969519,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region007","cov","A","B",0.00189244835692986,0.000855396998480558,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region007","cov","A","C",0.000262203254084055,0.000551570452616311,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region007","cov","B","C",-0.00440142109548618,0.00118538009037231,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region008","cov","A","B",-0.00377255761731395,0.000297743255941482,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region008","cov","A","C",0.00195407918040333,0.000370055691595205,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region008","cov","B","C",0.00010715706423808,0.00091519763359865,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region009","cov","A","B",0.00632085873282482,0.00018753958372581,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region009","cov","A","C",-0.00275274397100818,0.000373207329259702,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region009","cov","B","C",-0.000585514384630571,0.00121868023654756,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region010","cov","A","B",0.00720097871988188,0.000219098444521556,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region010","cov","A","C",-0.00337259020365546,0.000133064443060144,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region010","cov","B","C",-0.00402178149995963,0.000251027284829396,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region011","cov","A","B",0.000754928591591083,0.000159375038547681,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region011","cov","A","C",0.00336375261509234,0.000323678588589691,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region011","cov","B","C",0.00128147681830565,0.000204858399958827,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region012","cov","A","B",-0.00271815959674367,-0.000273099063538565,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region012","cov","A","C",0.000375834997757554,-0.00015395324242652,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region012","cov","B","C",0.000820028026967429,0.0004985706522741,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region013","cov","A","B",-0.00347494848720236,0.000611180306914607,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region013","cov","A","C",-0.00189569071275573,0.000899530489593864,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region013","cov","B","C",-0.00301777259096534,0.00068240357785399,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region014","cov","A","B",-0.00374028331977734,0.00136414291474782,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region014","cov","A","C",0.00182656001675719,0.00067497440032201,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region014","cov","B","C",-0.00235658369117743,0.000819192856156227,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region015","cov","A","B",-0.00123977019557002,0.00116744492991079,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region015","cov","A","C",-0.00370190665272168,0.00150862324840664,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
9,20262900,"lava_cov","region","region","region015","cov","B","C",0.00519220453242288,0.000746903305604023,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
